epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.0359685905277729,0.23372793197631836,0.7387752532958984,0.09324690699577332,0.6213104724884033,0.7920092940330505,0.0010000000474974513
2,0.03430809825658798,0.2670650780200958,0.7676390409469604,0.09084542840719223,0.7658511996269226,0.869755744934082,0.0010000000474974513
3,0.034093618392944336,0.2752830386161804,0.7803999781608582,0.08561065793037415,0.7328380942344666,0.8815979957580566,0.0010000000474974513
4,0.03320307284593582,0.30223655700683594,0.7933608293533325,0.08842833340167999,0.7659088969230652,0.8719580769538879,0.0010000000474974513
5,0.03320997208356857,0.3068941533565521,0.7882634401321411,0.09043271839618683,0.7952306270599365,0.8641118407249451,0.0005000000237487257
6,0.031906258314847946,0.340912789106369,0.8090419769287109,0.09243269264698029,0.7830941677093506,0.8737310767173767,0.0005000000237487257
7,0.03115837462246418,0.35329675674438477,0.8209701776504517,0.08298563212156296,0.7968188524246216,0.8793542385101318,0.0005000000237487257
8,0.02958693541586399,0.38658198714256287,0.8390129208564758,0.08414389938116074,0.785168468952179,0.876249372959137,0.0005000000237487257
9,0.028066055849194527,0.42140352725982666,0.8587883710861206,0.07837063074111938,0.7039408683776855,0.8699593544006348,0.0005000000237487257
10,0.025911787524819374,0.483460396528244,0.8848789930343628,0.08034604787826538,0.8026125431060791,0.9009333848953247,0.0002500000118743628
11,0.025648444890975952,0.48817571997642517,0.8862856030464172,0.08170437812805176,0.7385578751564026,0.8854482173919678,0.0002500000118743628
12,0.026118025183677673,0.48657700419425964,0.8846666812896729,0.07260389626026154,0.8408555388450623,0.9292890429496765,0.0002500000118743628
13,0.024027440696954727,0.5508487224578857,0.9045601487159729,0.07488259673118591,0.8490219116210938,0.9346352815628052,0.0002500000118743628
14,0.02339639887213707,0.5751962065696716,0.9114832282066345,0.07447752356529236,0.7308627963066101,0.9033862352371216,0.0002500000118743628
15,0.02283799648284912,0.5874735713005066,0.9156551361083984,0.07620521634817123,0.8254972696304321,0.9241752028465271,0.0002500000118743628
16,0.0223673228174448,0.5876074433326721,0.9205679297447205,0.07093998044729233,0.8507695198059082,0.9379383325576782,0.0001250000059371814
17,0.022188011556863785,0.5959077477455139,0.921639621257782,0.07156769186258316,0.8850343823432922,0.9462454915046692,0.0001250000059371814
18,0.02077115699648857,0.6415568590164185,0.9319412708282471,0.07368017733097076,0.8920156359672546,0.9493082165718079,0.0001250000059371814
19,0.02018052153289318,0.6631955504417419,0.9362792372703552,0.06932679563760757,0.8810380101203918,0.9461202025413513,0.0001250000059371814
20,0.019816935062408447,0.6731448769569397,0.9386747479438782,0.0905618965625763,0.857559323310852,0.9364566206932068,0.0001250000059371814
21,0.01893146149814129,0.6963991522789001,0.9440785050392151,0.06575613468885422,0.8853815197944641,0.9492173194885254,6.25000029685907e-05
22,0.01838706247508526,0.7116513848304749,0.9474954605102539,0.06938158720731735,0.8357671499252319,0.9403853416442871,6.25000029685907e-05
