model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
lstm_ae,0,0.022604015124961737,0.6354166666666666,0.2903225806451613,0.15789473684210525,0.20454545454545456,0.2988952463555179,0.5238466536712151
lstm_ae,10,0.01937854617834091,0.573170731707317,0.5151515151515151,0.16037735849056603,0.2446043165467626,0.5458997697604976,0.5710916442048516
lstm_ae,11,0.015575644001364708,0.7419354838709677,0.4117647058823529,0.6774193548387096,0.5121951219512195,0.4274199335755836,0.8147762747138396
lstm_ae,13,0.01709721788764,0.5882352941176471,0.3448275862068966,0.25,0.2898550724637681,0.3712370387490943,0.4708860759493671
lstm_ae,21,0.017458831891417503,0.46153846153846156,0.16326530612244897,0.1568627450980392,0.16,0.23544292723324434,0.3017740429505136
