model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
gru_ae,0,1.168965792655945,0.6299212598425197,0.3137254901960784,0.21333333333333335,0.25396825396825395,0.3201367983099844,0.5702793296089386
gru_ae,10,1.169558730721474,0.7112462006079028,0.7326732673267327,0.5211267605633803,0.6090534979423868,0.7516556195347526,0.7778112525419899
gru_ae,11,1.0607543230056764,0.7777777777777778,0.4576271186440678,0.6585365853658537,0.54,0.48316901778641425,0.829415221863062
gru_ae,13,1.1202943563461305,0.5732484076433121,0.3333333333333333,0.2641509433962264,0.29473684210526313,0.3139185414428976,0.4052975326560232
gru_ae,21,1.1779234409332278,0.4567307692307692,0.14285714285714285,0.1323529411764706,0.13740458015267176,0.2403548925823515,0.32783613445378146
