epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.04068527743220329,0.1331486850976944,0.023178961127996445,0.09727801382541656,0.0010000000474974513
2,0.025222424417734146,0.09960564225912094,0.019477147608995438,0.08734679222106934,0.0010000000474974513
3,0.02214937098324299,0.09147536009550095,0.018592344596982002,0.08407185226678848,0.0010000000474974513
4,0.020365508273243904,0.0871235802769661,0.015765830874443054,0.07693049311637878,0.0010000000474974513
5,0.01760168746113777,0.07993955910205841,0.013474213890731335,0.06952875107526779,0.0010000000474974513
6,0.015639761462807655,0.07435017079114914,0.012730255722999573,0.06811419874429703,0.0010000000474974513
7,0.014767155051231384,0.071238212287426,0.012038973160088062,0.06427565962076187,0.0010000000474974513
8,0.014088672585785389,0.06884028762578964,0.01171698234975338,0.06383845955133438,0.0010000000474974513
9,0.01370528619736433,0.06756740063428879,0.0112915663048625,0.0628456249833107,0.0010000000474974513
10,0.013203419744968414,0.06583564728498459,0.01078230794519186,0.05995259806513786,0.0010000000474974513
11,0.012800469994544983,0.06467204540967941,0.010776342824101448,0.05934152007102966,0.0010000000474974513
12,0.012511619366705418,0.06366576254367828,0.010562466457486153,0.059580277651548386,0.0010000000474974513
13,0.012203806079924107,0.06259901076555252,0.010456372983753681,0.05847523361444473,0.0010000000474974513
14,0.012172662653028965,0.062409721314907074,0.010285851545631886,0.05835473909974098,0.0010000000474974513
15,0.011841335333883762,0.061289649456739426,0.0099140964448452,0.056254636496305466,0.0010000000474974513
16,0.011579708196222782,0.06030910834670067,0.010032301768660545,0.05731743574142456,0.0010000000474974513
17,0.011334804818034172,0.059502873569726944,0.010124411433935165,0.058823440223932266,0.0010000000474974513
18,0.010913900099694729,0.05801970884203911,0.00957766268402338,0.054601848125457764,0.0005000000237487257
19,0.010854910127818584,0.057737354189157486,0.009486252442002296,0.05452636256814003,0.0005000000237487257
20,0.010810245759785175,0.05757994204759598,0.00935276411473751,0.0539427287876606,0.0005000000237487257
21,0.010725938715040684,0.057296741753816605,0.00954118650406599,0.05464595928788185,0.0005000000237487257
22,0.010780852288007736,0.057384833693504333,0.00930610578507185,0.05408080294728279,0.0005000000237487257
23,0.010485474951565266,0.056441739201545715,0.00933110062032938,0.053417593240737915,0.0002500000118743628
24,0.01042196899652481,0.0562090165913105,0.00931762158870697,0.053750451654195786,0.0002500000118743628
25,0.010322357527911663,0.055874355137348175,0.009192449040710926,0.05324043706059456,0.0001250000059371814
26,0.010320755653083324,0.05583375319838524,0.009403804317116737,0.053623758256435394,0.0001250000059371814
27,0.01029160525649786,0.05575799196958542,0.009214941412210464,0.05323273316025734,0.0001250000059371814
28,0.010231475345790386,0.05556795373558998,0.009228114038705826,0.05337005481123924,6.25000029685907e-05
29,0.010220445692539215,0.05552147328853607,0.00920821912586689,0.05321216210722923,6.25000029685907e-05
30,0.010185331106185913,0.05542623624205589,0.009173184633255005,0.05312063544988632,3.125000148429535e-05
