epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.07797951251268387,0.19025000929832458,0.028619488701224327,0.11537151783704758,0.0010000000474974513
2,0.032514408230781555,0.11765364557504654,0.02103889361023903,0.08825965225696564,0.0010000000474974513
3,0.027295229956507683,0.10461200028657913,0.019237324595451355,0.08326472342014313,0.0010000000474974513
4,0.026069074869155884,0.10146091878414154,0.018634455278515816,0.08193389326334,0.0010000000474974513
5,0.02534910850226879,0.09914913028478622,0.01812913827598095,0.08143811672925949,0.0010000000474974513
6,0.024874750524759293,0.09737877547740936,0.01783457212150097,0.08036629110574722,0.0010000000474974513
7,0.024594474583864212,0.09628897905349731,0.017573928460478783,0.07981590181589127,0.0010000000474974513
8,0.02438129298388958,0.09540347009897232,0.01735815964639187,0.07891830056905746,0.0010000000474974513
9,0.024213630706071854,0.09468349069356918,0.017209846526384354,0.07828888297080994,0.0010000000474974513
10,0.024089373648166656,0.09416726231575012,0.0171135775744915,0.07794062793254852,0.0010000000474974513
11,0.023996608331799507,0.0937957912683487,0.017050044611096382,0.0775933712720871,0.0010000000474974513
12,0.02392284758388996,0.09349797666072845,0.017007114365696907,0.0770806223154068,0.0010000000474974513
13,0.023863844573497772,0.09325644373893738,0.016969533637166023,0.07687075436115265,0.0010000000474974513
14,0.023812005296349525,0.09302979707717896,0.016935955733060837,0.07677726447582245,0.0005000000237487257
15,0.023786820471286774,0.09292591363191605,0.0169267188757658,0.07655727863311768,0.0005000000237487257
16,0.023762766271829605,0.09282458573579788,0.016911111772060394,0.07645753026008606,0.0005000000237487257
17,0.023741425946354866,0.09272602945566177,0.01689278706908226,0.07649161666631699,0.0002500000118743628
18,0.023729665204882622,0.0926760658621788,0.01688038930296898,0.07650258392095566,0.0002500000118743628
19,0.0237188171595335,0.09262611716985703,0.016873976215720177,0.07647570967674255,0.0001250000059371814
20,0.02371269091963768,0.09259958565235138,0.016869671642780304,0.07648732513189316,0.0001250000059371814
