model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
lstm_ae,0,1.658590167760849,0.6335616438356164,0.5714285714285714,0.037037037037037035,0.06956521739130435,0.37379327545163316,0.47783313204508854
lstm_ae,10,1.6228717207908623,0.582537517053206,0.7948717948717948,0.17613636363636365,0.28837209302325584,0.6254887787949883,0.5936456096397041
lstm_ae,11,1.7425617277622223,0.7810526315789473,0.0,0.0,0.0,0.38103433212118104,0.7402031930333817
lstm_ae,13,1.732075762748719,0.6976127320954907,0.0,0.0,0.0,0.2800893008672134,0.4540405066720856
lstm_ae,21,1.652136328220368,0.5732217573221757,0.1,0.00510204081632653,0.009708737864077669,0.35959924060494247,0.44823780576060207
