model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
lstm_ae,0,0.012483461759984495,0.6529801324503312,0.297029702970297,0.13574660633484162,0.18633540372670807,0.2816955999553279,0.4971783008795566
