model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
small_lstm_ae,0,0.030332377552986144,0.7112582781456953,0.5089820359281437,0.38461538461538464,0.4381443298969072,0.4158466617005686,0.6630060840239295
