epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.07263360172510147,0.19033211469650269,0.03809025138616562,0.1333858221769333,0.0010000000474974513
2,0.034729983657598495,0.12876082956790924,0.03514326736330986,0.12757940590381622,0.0010000000474974513
3,0.03285588324069977,0.1236274391412735,0.03418400138616562,0.1241423562169075,0.0010000000474974513
4,0.03176327049732208,0.12017863243818283,0.033556271344423294,0.12287799268960953,0.0010000000474974513
5,0.03058328479528427,0.11664795875549316,0.033007219433784485,0.12129388749599457,0.0010000000474974513
6,0.029429921880364418,0.1143360435962677,0.030969852581620216,0.11909838020801544,0.0010000000474974513
7,0.028199678286910057,0.11154408752918243,0.02944658137857914,0.1146179735660553,0.0010000000474974513
8,0.024961231276392937,0.10384602844715118,0.024554315954446793,0.10357265174388885,0.0010000000474974513
9,0.022713929414749146,0.09732962399721146,0.022153755649924278,0.09713851660490036,0.0010000000474974513
10,0.02140253596007824,0.09340117126703262,0.02049766667187214,0.09269396215677261,0.0010000000474974513
11,0.020012039691209793,0.08924105763435364,0.01830196939408779,0.08581363409757614,0.0010000000474974513
12,0.018635062500834465,0.08522168546915054,0.016800247132778168,0.08236726373434067,0.0010000000474974513
13,0.017843488603830338,0.08282345533370972,0.016041677445173264,0.0797627866268158,0.0010000000474974513
14,0.017130523920059204,0.08050528913736343,0.015245286747813225,0.0765153169631958,0.0010000000474974513
15,0.0166033823043108,0.07873141020536423,0.0149722034111619,0.0757037103176117,0.0010000000474974513
16,0.01640331745147705,0.07799402624368668,0.014455396682024002,0.07377202808856964,0.0010000000474974513
17,0.01601286232471466,0.07664979994297028,0.014202614314854145,0.07322115451097488,0.0010000000474974513
18,0.015770316123962402,0.07584642618894577,0.014091543853282928,0.07245919108390808,0.0010000000474974513
19,0.015508889220654964,0.07499098032712936,0.013657794333994389,0.0710972398519516,0.0010000000474974513
20,0.01534478273242712,0.07447116822004318,0.013609361834824085,0.07086939364671707,0.0010000000474974513
21,0.015129689127206802,0.07379333674907684,0.013413376174867153,0.07017507404088974,0.0010000000474974513
22,0.014919434674084187,0.07309096306562424,0.013154563494026661,0.0695781335234642,0.0010000000474974513
23,0.014620083384215832,0.07208713889122009,0.013065995648503304,0.0688183382153511,0.0010000000474974513
24,0.014554571360349655,0.0718490406870842,0.01290486566722393,0.06868244707584381,0.0010000000474974513
25,0.014270125888288021,0.07092489302158356,0.012785950675606728,0.06802672892808914,0.0010000000474974513
26,0.014141532592475414,0.07053519040346146,0.012575979344546795,0.06712023168802261,0.0010000000474974513
27,0.01382487453520298,0.0694383978843689,0.012283511459827423,0.0656885951757431,0.0010000000474974513
28,0.01366242952644825,0.06886591762304306,0.012675954028964043,0.06669209897518158,0.0010000000474974513
29,0.013603156432509422,0.06863340735435486,0.012240302748978138,0.06528002768754959,0.0010000000474974513
30,0.013225212693214417,0.0672670379281044,0.01196760032325983,0.06435908377170563,0.0005000000237487257
