model_name,scope,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
dense_ae,global,0,0.7702521681785583,0.65748031496063,0.43478260869565216,0.5333333333333333,0.47904191616766467,0.36685762829932694,0.6085661080074488
dense_ae,global,10,0.7702521681785583,0.7082066869300911,0.6402439024390244,0.7394366197183099,0.6862745098039216,0.7687733575945234,0.7637267454997363
dense_ae,global,11,0.7702521681785583,0.8647342995169082,0.6585365853658537,0.6585365853658537,0.6585365853658537,0.5595409962176967,0.8078166323831913
dense_ae,global,13,0.7702521681785583,0.5286624203821656,0.23076923076923078,0.16981132075471697,0.1956521739130435,0.28527893920082126,0.2585268505079826
dense_ae,global,21,0.7702521681785583,0.5817307692307693,0.14814814814814814,0.058823529411764705,0.08421052631578947,0.23115859562564234,0.22121848739495797
