model_name,scope,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
lstm_ae,global,0,0.013010264001786708,0.562992125984252,0.2631578947368421,0.26666666666666666,0.26490066225165565,0.2761746236415739,0.4937057728119181
lstm_ae,global,10,0.013010264001786708,0.7386018237082067,0.6944444444444444,0.704225352112676,0.6993006993006993,0.777512327980701,0.8171650222188749
lstm_ae,global,11,0.013010264001786708,0.8309178743961353,0.5714285714285714,0.5853658536585366,0.5783132530120482,0.5751014391390139,0.865559800176315
lstm_ae,global,13,0.013010264001786708,0.5605095541401274,0.3,0.22641509433962265,0.25806451612903225,0.30287500908339293,0.41110304789550073
lstm_ae,global,21,0.013010264001786708,0.47115384615384615,0.0625,0.04411764705882353,0.05172413793103448,0.2556819740301338,0.3828781512605042
