model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
dense_ae,0,0.8129143208265305,0.5708661417322834,0.18518518518518517,0.13333333333333333,0.15503875968992248,0.2834937717457444,0.49973929236499065
dense_ae,10,0.5750181078910828,0.6869300911854104,0.6242038216560509,0.6901408450704225,0.6555183946488294,0.7509641866662522,0.7601867891843037
dense_ae,11,0.6361611843109132,0.8743961352657005,0.7142857142857143,0.6097560975609756,0.6578947368421053,0.6203761648669441,0.8357331766088745
dense_ae,13,0.571865930557251,0.33121019108280253,0.1388888888888889,0.18867924528301888,0.16,0.297081987567382,0.2866473149492018
dense_ae,21,0.5513133093714714,0.5576923076923077,0.21428571428571427,0.1323529411764706,0.16363636363636364,0.2866759717760865,0.3661764705882353
