epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.07176326215267181,0.18942146003246307,0.03676457703113556,0.13293395936489105,0.0010000000474974513
2,0.03438180312514305,0.12877896428108215,0.034545086324214935,0.12717729806900024,0.0010000000474974513
3,0.032780323177576065,0.12405574321746826,0.033506326377391815,0.12403922528028488,0.0010000000474974513
4,0.03152287006378174,0.12010471522808075,0.031893517822027206,0.11959787458181381,0.0010000000474974513
5,0.030269166454672813,0.11635325849056244,0.030940433964133263,0.1169172152876854,0.0010000000474974513
6,0.029733698815107346,0.11478123068809509,0.03048877604305744,0.11541809141635895,0.0010000000474974513
7,0.029100416228175163,0.11378089338541031,0.029404981061816216,0.11462312936782837,0.0010000000474974513
8,0.028185486793518066,0.11205779016017914,0.028711365535855293,0.1132747083902359,0.0010000000474974513
9,0.027491893619298935,0.11018164455890656,0.027958374470472336,0.10942111164331436,0.0010000000474974513
10,0.025036806240677834,0.1043526828289032,0.023623067885637283,0.0991547703742981,0.0010000000474974513
11,0.02192411758005619,0.09560564905405045,0.021469520404934883,0.09286637604236603,0.0010000000474974513
12,0.020063437521457672,0.08990269899368286,0.020129749551415443,0.08860678225755692,0.0010000000474974513
13,0.018960146233439445,0.08635847270488739,0.019491076469421387,0.08661048114299774,0.0010000000474974513
14,0.01825685426592827,0.0841313824057579,0.018891580402851105,0.08494427800178528,0.0010000000474974513
15,0.01748260110616684,0.08188426494598389,0.01795167848467827,0.08218355476856232,0.0010000000474974513
16,0.016925742849707603,0.08011243492364883,0.017656194046139717,0.08066357672214508,0.0010000000474974513
17,0.016402168199419975,0.07836746424436569,0.017083117738366127,0.07892421633005142,0.0010000000474974513
18,0.01597668044269085,0.0769355520606041,0.01695162057876587,0.07864630222320557,0.0010000000474974513
19,0.015690509229898453,0.07596097141504288,0.016294283792376518,0.07680749148130417,0.0010000000474974513
20,0.015401939861476421,0.07504433393478394,0.01615583337843418,0.07600841671228409,0.0010000000474974513
