epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.14896100759506226,0.27706536650657654,0.05560773238539696,0.16524630784988403,0.0010000000474974513
2,0.04225620999932289,0.14796841144561768,0.02669389732182026,0.11648387461900711,0.0010000000474974513
3,0.023890558630228043,0.10813086479902267,0.01759777031838894,0.09181994199752808,0.0010000000474974513
4,0.01689021661877632,0.0883406326174736,0.013714087195694447,0.07797124981880188,0.0010000000474974513
5,0.014324510470032692,0.07892566174268723,0.012173720635473728,0.07295206189155579,0.0010000000474974513
6,0.013010012917220592,0.07485140860080719,0.011141203343868256,0.06930699199438095,0.0010000000474974513
7,0.012184672057628632,0.0718374103307724,0.010660247877240181,0.06766985356807709,0.0010000000474974513
8,0.01182541437447071,0.07058481127023697,0.010458710603415966,0.06702312082052231,0.0010000000474974513
9,0.01166426669806242,0.07006927579641342,0.010359972715377808,0.06675419956445694,0.0010000000474974513
10,0.011564057320356369,0.06983838230371475,0.010292423889040947,0.06664422899484634,0.0010000000474974513
11,0.011473502032458782,0.06969945132732391,0.010227750986814499,0.06656740605831146,0.0010000000474974513
12,0.0113630136474967,0.06955328583717346,0.010151653550565243,0.06645315140485764,0.0010000000474974513
13,0.010806960053741932,0.06810285151004791,0.009946538135409355,0.06541550904512405,0.0010000000474974513
14,0.010388560593128204,0.06685526669025421,0.009274769574403763,0.0637344941496849,0.0010000000474974513
15,0.009467060677707195,0.06424102187156677,0.007954513654112816,0.05933723971247673,0.0010000000474974513
16,0.008249083533883095,0.05922063812613487,0.006649981718510389,0.053354594856500626,0.0010000000474974513
17,0.0074191647581756115,0.05522209033370018,0.006280585657805204,0.05207407474517822,0.0010000000474974513
18,0.007127625867724419,0.05406279116868973,0.006042508874088526,0.05119778588414192,0.0010000000474974513
19,0.006912599317729473,0.05321274325251579,0.005836200434714556,0.0504511259496212,0.0010000000474974513
20,0.006726268213242292,0.052451327443122864,0.0056457375176250935,0.049632247537374496,0.0010000000474974513
21,0.006560084410011768,0.051759544759988785,0.005472112447023392,0.04888176918029785,0.0010000000474974513
22,0.006412506103515625,0.0511312372982502,0.00532551622018218,0.048234835267066956,0.0010000000474974513
23,0.0062796082347631454,0.05053924396634102,0.0051882448606193066,0.04758359119296074,0.0010000000474974513
24,0.006157717667520046,0.049980487674474716,0.0050543383695185184,0.04687400534749031,0.0010000000474974513
25,0.006043220404535532,0.04944432154297829,0.004940960556268692,0.04632143676280975,0.0010000000474974513
26,0.005934418179094791,0.04893313720822334,0.004824334289878607,0.04564744234085083,0.0010000000474974513
27,0.005829368252307177,0.04844411090016365,0.004726181272417307,0.0451388843357563,0.0010000000474974513
28,0.005727780517190695,0.047983258962631226,0.004636676050722599,0.044714201241731644,0.0010000000474974513
29,0.005627519451081753,0.04754270613193512,0.004536172840744257,0.044171497225761414,0.0010000000474974513
30,0.00552673265337944,0.04710798338055611,0.004440471529960632,0.04368789866566658,0.0010000000474974513
31,0.0054239435121417046,0.04667055606842041,0.004352922551333904,0.04330195486545563,0.0010000000474974513
32,0.005293594673275948,0.04621631279587746,0.004244138486683369,0.04293210431933403,0.0010000000474974513
33,0.005159287713468075,0.04566853120923042,0.004106927663087845,0.0421031229197979,0.0010000000474974513
34,0.00503094308078289,0.04503539949655533,0.003995020408183336,0.041415758430957794,0.0010000000474974513
35,0.004914609249681234,0.04438932240009308,0.003898319788277149,0.04077514261007309,0.0010000000474974513
36,0.0048110755160450935,0.043759219348430634,0.0038115528877824545,0.040140971541404724,0.0010000000474974513
37,0.004721098113805056,0.043171804398298264,0.003750789910554886,0.0396745502948761,0.0010000000474974513
38,0.004643837921321392,0.04264677315950394,0.003676996799185872,0.039043083786964417,0.0010000000474974513
39,0.004578118212521076,0.042183004319667816,0.0036167975049465895,0.038522057235240936,0.0010000000474974513
40,0.004523940850049257,0.04178661108016968,0.0035726374480873346,0.038134459406137466,0.0010000000474974513
41,0.004477596841752529,0.04144633188843727,0.00353979947976768,0.037843696773052216,0.0010000000474974513
42,0.004438010510057211,0.04115781560540199,0.0035070572048425674,0.03755912184715271,0.0010000000474974513
43,0.004402601160109043,0.0408700667321682,0.003460561390966177,0.03702899068593979,0.0005000000237487257
44,0.0043838126584887505,0.040730562061071396,0.0034480064641684294,0.03693275898694992,0.0005000000237487257
45,0.004367598798125982,0.040612831711769104,0.003434297628700733,0.036813072860240936,0.0005000000237487257
46,0.004352235700935125,0.040495239198207855,0.0034145552199333906,0.036592043936252594,0.0002500000118743628
47,0.004343963693827391,0.040434982627630234,0.0034077963791787624,0.03654100373387337,0.0002500000118743628
48,0.004336525686085224,0.040375590324401855,0.0034030876122415066,0.03649592772126198,0.0001250000059371814
49,0.0043320138938724995,0.0403423011302948,0.0033995858393609524,0.036460839211940765,0.0001250000059371814
50,0.004328399896621704,0.04031217098236084,0.003393963910639286,0.036426037549972534,6.25000029685907e-05
51,0.00432598264887929,0.04029589518904686,0.003392263315618038,0.03641172870993614,6.25000029685907e-05
52,0.004323766566812992,0.04027847945690155,0.0033884362783282995,0.03637201711535454,3.125000148429535e-05
53,0.0043224552646279335,0.04026847332715988,0.0033875058870762587,0.03636661171913147,3.125000148429535e-05
54,0.0043215276673436165,0.040261879563331604,0.0033858625683933496,0.036337461322546005,1.5625000742147677e-05
55,0.004320926498621702,0.040258727967739105,0.003385235322639346,0.03633235767483711,1.5625000742147677e-05
56,0.004320476669818163,0.04025401175022125,0.0033844271674752235,0.0363243967294693,9.999999747378752e-06
57,0.0043195863254368305,0.0402485616505146,0.003384081879630685,0.03632248565554619,9.999999747378752e-06
58,0.004319243133068085,0.04024597257375717,0.0033837356604635715,0.036318786442279816,9.999999747378752e-06
59,0.004319114610552788,0.04024476185441017,0.0033834069035947323,0.03631560504436493,9.999999747378752e-06
60,0.004318587947636843,0.04024092108011246,0.0033830604515969753,0.03631424531340599,9.999999747378752e-06
