model_name,scope,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
gru_ae,global,0,1.1786867618560792,0.6141732283464567,0.35064935064935066,0.36,0.35526315789473684,0.30809529104168765,0.5584357541899441
gru_ae,global,10,1.1786867618560792,0.7477203647416414,0.7122302158273381,0.6971830985915493,0.7046263345195729,0.7783860858435634,0.8111019055509527
gru_ae,global,11,1.1786867618560792,0.782608695652174,0.45,0.43902439024390244,0.4444444444444444,0.4736559564631967,0.8169262415515721
gru_ae,global,13,1.1786867618560792,0.535031847133758,0.3,0.2830188679245283,0.2912621359223301,0.2973303857992601,0.4111030478955007
gru_ae,global,21,1.1786867618560792,0.4423076923076923,0.125,0.11764705882352941,0.12121212121212122,0.24425733676777733,0.3420168067226891
