epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.05241955816745758,0.16112607717514038,0.032319437712430954,0.12451016157865524,0.0010000000474974513
2,0.030371829867362976,0.11829670518636703,0.028304455801844597,0.11257945001125336,0.0010000000474974513
3,0.025328705087304115,0.1064448282122612,0.024216337129473686,0.10338004678487778,0.0010000000474974513
4,0.022500963881611824,0.09844230115413666,0.02074282430112362,0.09335010498762131,0.0010000000474974513
5,0.01958424597978592,0.08980006724596024,0.018363026902079582,0.085825115442276,0.0010000000474974513
6,0.018381891772150993,0.08553329110145569,0.017826788127422333,0.08302584290504456,0.0010000000474974513
7,0.017600011080503464,0.08302684873342514,0.016784856095910072,0.08031372725963593,0.0010000000474974513
8,0.01664832979440689,0.08012934029102325,0.01597413420677185,0.07740827649831772,0.0010000000474974513
9,0.016022056341171265,0.07795637845993042,0.015741126611828804,0.07658754289150238,0.0010000000474974513
10,0.01564459688961506,0.07656436413526535,0.015341243706643581,0.0749405175447464,0.0010000000474974513
11,0.015381957404315472,0.07556846737861633,0.015095028094947338,0.07385294139385223,0.0010000000474974513
12,0.015090801753103733,0.07462548464536667,0.01483462005853653,0.07318487018346786,0.0010000000474974513
13,0.014639833010733128,0.07319582253694534,0.014440871775150299,0.07164671272039413,0.0010000000474974513
14,0.014349499717354774,0.07210753113031387,0.014292653650045395,0.07109250873327255,0.0010000000474974513
15,0.014082164503633976,0.07114510983228683,0.014510161243379116,0.07161392271518707,0.0010000000474974513
16,0.013820118270814419,0.0702168345451355,0.013759996742010117,0.06945272535085678,0.0010000000474974513
17,0.013654678128659725,0.06963212043046951,0.013732422143220901,0.06894833594560623,0.0010000000474974513
18,0.013487404212355614,0.06904339790344238,0.013553290627896786,0.06840529292821884,0.0010000000474974513
19,0.013331948779523373,0.06847906857728958,0.014004197902977467,0.06958699226379395,0.0010000000474974513
20,0.013249273411929607,0.06817904859781265,0.013242213986814022,0.06745447218418121,0.0010000000474974513
21,0.012997275218367577,0.06729099899530411,0.01280133705586195,0.06605221331119537,0.0010000000474974513
22,0.012920256704092026,0.06698325276374817,0.01272696815431118,0.06595632433891296,0.0010000000474974513
23,0.012628208845853806,0.06593897193670273,0.01287098228931427,0.06613284349441528,0.0010000000474974513
24,0.012412052601575851,0.0650465115904808,0.012334590777754784,0.06437777727842331,0.0005000000237487257
25,0.01231684535741806,0.06469152122735977,0.012442723847925663,0.06458941847085953,0.0005000000237487257
26,0.012284606695175171,0.0645577609539032,0.01212249230593443,0.06371279060840607,0.0005000000237487257
27,0.01223919726908207,0.06436173617839813,0.012115418910980225,0.06351441144943237,0.0005000000237487257
28,0.012210636399686337,0.06422879546880722,0.012058754451572895,0.06339320540428162,0.0005000000237487257
29,0.01207064837217331,0.0636880174279213,0.01199441496282816,0.0630989819765091,0.0002500000118743628
30,0.012046892195940018,0.06360667198896408,0.012083958834409714,0.06337928026914597,0.0002500000118743628
