model_name,scope,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
gru_ae,global,0,0.029246181603521073,0.6220472440944882,1.0,0.04950495049504951,0.09433962264150944,0.44128742953800926,0.4964084643758494
gru_ae,global,10,0.029246181603521073,0.5493827160493827,0.7916666666666666,0.11875,0.20652173913043478,0.6256083867139921,0.5951219512195122
gru_ae,global,11,0.029246181603521073,0.7729468599033816,0.0,0.0,0.0,0.4719074137873253,0.7843085106382979
gru_ae,global,13,0.029246181603521073,0.6829268292682927,0.0,0.0,0.0,0.3014148415680196,0.4443681318681319
gru_ae,global,21,0.029246181603521073,0.5476190476190477,0.0,0.0,0.0,0.40326156959681525,0.47762154213767116
