epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.03251988813281059,0.2415473610162735,0.7650772333145142,0.0366530641913414,0.15330271422863007,0.6979030966758728,0.0010000000474974513
2,0.028049994260072708,0.36618050932884216,0.8455544114112854,0.04617151990532875,0.15903820097446442,0.7129303216934204,0.0010000000474974513
3,0.02312101423740387,0.5077144503593445,0.9061320424079895,0.044992510229349136,0.20613732933998108,0.7678926587104797,0.0010000000474974513
4,0.019904552027583122,0.6051585078239441,0.932062029838562,0.058405037969350815,0.17728284001350403,0.7451260685920715,0.0010000000474974513
5,0.018071049824357033,0.6617329716682434,0.9448792934417725,0.05226908251643181,0.17813722789287567,0.7368408441543579,0.0010000000474974513
6,0.014561603777110577,0.7578688263893127,0.9647150039672852,0.06370324641466141,0.22461077570915222,0.7732335925102234,0.0005000000237487257
7,0.013035685755312443,0.8013151288032532,0.9722196459770203,0.07699073106050491,0.21973828971385956,0.771783173084259,0.0005000000237487257
8,0.011804383248090744,0.8336889743804932,0.9777379631996155,0.08960434794425964,0.2402855008840561,0.7795482873916626,0.0005000000237487257
9,0.010464170947670937,0.8659324645996094,0.9828336834907532,0.0745568722486496,0.25285863876342773,0.7646618485450745,0.0005000000237487257
10,0.009394464083015919,0.8885642886161804,0.9863687753677368,0.10068585723638535,0.24783699214458466,0.7727686166763306,0.0005000000237487257
11,0.008638432249426842,0.9040989279747009,0.98868328332901,0.08697503060102463,0.27074486017227173,0.7878573536872864,0.0005000000237487257
12,0.0072755953297019005,0.9299680590629578,0.9920788407325745,0.12303778529167175,0.2610425651073456,0.7815407514572144,0.0005000000237487257
13,0.006833295337855816,0.937745988368988,0.993031919002533,0.11650632321834564,0.27188101410865784,0.7856152653694153,0.0005000000237487257
14,0.006061795633286238,0.9502304196357727,0.9945679306983948,0.12399247288703918,0.30472418665885925,0.7961309552192688,0.0005000000237487257
15,0.0054560513235628605,0.9593271613121033,0.9956153631210327,0.1440475881099701,0.2835426330566406,0.7815534472465515,0.0005000000237487257
16,0.0051363371312618256,0.9629155993461609,0.9960822463035583,0.14981609582901,0.2951921820640564,0.7760517001152039,0.0005000000237487257
17,0.003342998679727316,0.9837718605995178,0.9983500838279724,0.15504828095436096,0.2869090139865875,0.769504725933075,0.0002500000118743628
18,0.003095147432759404,0.9857571721076965,0.9985721707344055,0.1732729971408844,0.28509521484375,0.7636240720748901,0.0002500000118743628
