epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.033754002302885056,0.26841098070144653,0.7765331864356995,0.083487369120121,0.669154703617096,0.8272673487663269,0.0010000000474974513
2,0.0282039362937212,0.4125058948993683,0.8617902398109436,0.05876857787370682,0.8002806901931763,0.9173851609230042,0.0010000000474974513
3,0.024049313738942146,0.5255921483039856,0.9054966568946838,0.06558937579393387,0.8225769996643066,0.9194180965423584,0.0010000000474974513
4,0.021373016759753227,0.596694827079773,0.9260793924331665,0.08810484409332275,0.8316478133201599,0.9136061668395996,0.0010000000474974513
5,0.018993977457284927,0.6690098643302917,0.9424428939819336,0.11258365958929062,0.8539270162582397,0.9188454747200012,0.0010000000474974513
6,0.017025211825966835,0.7276524305343628,0.954663097858429,0.12942680716514587,0.9169284105300903,0.9469450116157532,0.0010000000474974513
7,0.015183747746050358,0.7782480716705322,0.9650472402572632,0.10251003503799438,0.8904156684875488,0.9312147498130798,0.0010000000474974513
8,0.013602952472865582,0.8191627264022827,0.9726823568344116,0.11489265412092209,0.8788020610809326,0.9330416917800903,0.0010000000474974513
9,0.010474883951246738,0.8855143785476685,0.9843648076057434,0.13975338637828827,0.9296532273292542,0.9497949481010437,0.0005000000237487257
10,0.009283549152314663,0.9082104563713074,0.9879260063171387,0.15024574100971222,0.9440526962280273,0.9529696106910706,0.0005000000237487257
11,0.008190018124878407,0.9263859987258911,0.9907148480415344,0.21016192436218262,0.9268395304679871,0.9433751106262207,0.0005000000237487257
12,0.007597739342600107,0.9356558918952942,0.9920156598091125,0.17784474790096283,0.9453898072242737,0.954020082950592,0.0005000000237487257
13,0.006877466570585966,0.9471116065979004,0.993537425994873,0.18159350752830505,0.9570873379707336,0.9649348855018616,0.0005000000237487257
14,0.0062753609381616116,0.9552671909332275,0.9946325421333313,0.1728590428829193,0.9577633738517761,0.9644961357116699,0.0005000000237487257
15,0.005727710202336311,0.9628791213035583,0.9955623149871826,0.1619451493024826,0.9527260065078735,0.9593037962913513,0.0005000000237487257
16,0.005177399609237909,0.9689692258834839,0.9963759779930115,0.18354524672031403,0.9488155245780945,0.9465960264205933,0.0005000000237487257
17,0.003774606855586171,0.983208417892456,0.9980812668800354,0.18098515272140503,0.9554702639579773,0.964220404624939,0.0002500000118743628
18,0.0035369873512536287,0.985026478767395,0.9983059167861938,0.17033039033412933,0.9652005434036255,0.9697238206863403,0.0002500000118743628
19,0.0033851712942123413,0.9861820340156555,0.9984469413757324,0.19558216631412506,0.9587772488594055,0.9659489393234253,0.0002500000118743628
20,0.0031401896849274635,0.9881491661071777,0.9986656308174133,0.20428791642189026,0.9562906622886658,0.9635788798332214,0.0002500000118743628
21,0.002425604499876499,0.9926655292510986,0.9991940259933472,0.20123471319675446,0.9575250148773193,0.9647862911224365,0.0001250000059371814
22,0.00239139748737216,0.9929472804069519,0.9992151856422424,0.20878516137599945,0.9554122686386108,0.9595990777015686,0.0001250000059371814
