epoch,loss,mae,val_loss,val_mae,learning_rate
1,0.06857045739889145,0.17024381458759308,0.01339481957256794,0.07389350980520248,0.0017999999690800905
2,0.012142439372837543,0.07095886021852493,0.009840787388384342,0.061749111860990524,0.0017999999690800905
3,0.010286753065884113,0.06479504704475403,0.009176699444651604,0.06021358445286751,0.0017999999690800905
4,0.009523733519017696,0.06277978420257568,0.008472752757370472,0.058565348386764526,0.0017999999690800905
5,0.008549734950065613,0.05992918089032173,0.007543903775513172,0.05519068241119385,0.0017999999690800905
6,0.0078111691400408745,0.05681624636054039,0.00718415854498744,0.05317787081003189,0.0017999999690800905
7,0.007448927499353886,0.05512193962931633,0.006931301672011614,0.05213244631886482,0.0017999999690800905
8,0.007146250456571579,0.053916994482278824,0.0066282483749091625,0.051170919090509415,0.0017999999690800905
9,0.0068184020929038525,0.05274105817079544,0.006266014650464058,0.05008964613080025,0.0017999999690800905
10,0.006443925201892853,0.05138543248176575,0.005855204537510872,0.04867786914110184,0.0017999999690800905
11,0.006041652522981167,0.04981198534369469,0.005475021433085203,0.047243256121873856,0.0017999999690800905
12,0.005565623752772808,0.047436174005270004,0.004967180080711842,0.04428921267390251,0.0017999999690800905
13,0.0052604046650230885,0.04538809508085251,0.004688352346420288,0.04233845695853233,0.0017999999690800905
14,0.0050733694806694984,0.044042665511369705,0.004512024112045765,0.04130149260163307,0.0017999999690800905
15,0.004953938070684671,0.04327698424458504,0.004400114994496107,0.04060361161828041,0.0017999999690800905
16,0.0048645916394889355,0.04272690415382385,0.004326275084167719,0.040121156722307205,0.0017999999690800905
17,0.004805507138371468,0.04234810173511505,0.004281734116375446,0.03982805833220482,0.0017999999690800905
18,0.004764964804053307,0.042086128145456314,0.004249646794050932,0.03963521867990494,0.0017999999690800905
19,0.004731270484626293,0.04185899347066879,0.00422675209119916,0.03946616128087044,0.0017999999690800905
20,0.004689128138124943,0.04150324687361717,0.004208936356008053,0.03923162445425987,0.0008999999845400453
21,0.004677727352827787,0.041426073759794235,0.004198308568447828,0.03917130455374718,0.0008999999845400453
22,0.004657869227230549,0.04125285521149635,0.004193838685750961,0.03909771144390106,0.00044999999227002263
23,0.00465119443833828,0.04122196137905121,0.0041886609978973866,0.03906598314642906,0.00044999999227002263
24,0.004641095642000437,0.04113836586475372,0.004194868262857199,0.03908681869506836,0.00022499999613501132
25,0.004637714475393295,0.04112076759338379,0.004191616550087929,0.03907148912549019,0.00022499999613501132
26,0.004632189404219389,0.04107416421175003,0.004204350523650646,0.03914010524749756,0.00011249999806750566
