model_name,scope,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
dense_ae,global,0,0.695218050479889,0.6614173228346457,0.4444444444444444,0.5866666666666667,0.5057471264367817,0.35470270706104023,0.6349348230912476
dense_ae,global,10,0.695218050479889,0.7021276595744681,0.6571428571428571,0.647887323943662,0.6524822695035462,0.7388253972698191,0.7397378925962189
dense_ae,global,11,0.695218050479889,0.821256038647343,0.7,0.17073170731707318,0.27450980392156865,0.379280919164485,0.6620628856890979
dense_ae,global,13,0.695218050479889,0.5095541401273885,0.21428571428571427,0.16981132075471697,0.18947368421052632,0.29423085254468256,0.28011611030478956
dense_ae,global,21,0.695218050479889,0.5865384615384616,0.3902439024390244,0.47058823529411764,0.4266666666666667,0.346036475462065,0.5845588235294118
