epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.03451763093471527,0.2550542652606964,0.7650565505027771,0.08776529878377914,0.6830559968948364,0.8506874442100525,0.0010000000474974513
2,0.030674194917082787,0.3505427837371826,0.8321858048439026,0.07301004230976105,0.7756045460700989,0.8925774097442627,0.0010000000474974513
3,0.027296684682369232,0.43935877084732056,0.8752917051315308,0.07926761358976364,0.849403440952301,0.9273701906204224,0.0010000000474974513
4,0.02392069809138775,0.5285355448722839,0.9076988697052002,0.08431333303451538,0.8469919562339783,0.931793212890625,0.0010000000474974513
5,0.02053656615316868,0.6261084675788879,0.9340273141860962,0.09627815335988998,0.8610079884529114,0.9307070374488831,0.0010000000474974513
6,0.01872672699391842,0.6809414625167847,0.9470161199569702,0.09360623359680176,0.8686944246292114,0.9262338280677795,0.0010000000474974513
7,0.016230549663305283,0.7481982111930847,0.9605250358581543,0.09738963097333908,0.9087706208229065,0.9446634650230408,0.0010000000474974513
8,0.014003950171172619,0.8028975129127502,0.9711011648178101,0.1076856330037117,0.9064958095550537,0.94401615858078,0.0010000000474974513
9,0.01189716812223196,0.8527501821517944,0.9794928431510925,0.1253296434879303,0.8823408484458923,0.9371000528335571,0.0010000000474974513
10,0.008548375219106674,0.9176101088523865,0.9895656704902649,0.16007684171199799,0.9265384078025818,0.9548903703689575,0.0005000000237487257
11,0.007768744602799416,0.9316698312759399,0.9915288090705872,0.1758112907409668,0.9205117225646973,0.9471118450164795,0.0005000000237487257
12,0.006417991127818823,0.9514720439910889,0.9942201375961304,0.13826201856136322,0.9341195225715637,0.9522296190261841,0.0005000000237487257
13,0.005785742774605751,0.9606372714042664,0.9953520894050598,0.1651986986398697,0.9365507364273071,0.9583322405815125,0.0005000000237487257
14,0.005043178331106901,0.9694957733154297,0.9964841604232788,0.19758085906505585,0.9169000387191772,0.9389812350273132,0.0005000000237487257
15,0.004392698407173157,0.9767192006111145,0.9973629117012024,0.20767652988433838,0.9180861711502075,0.9392930865287781,0.0005000000237487257
16,0.00322348321788013,0.9869769811630249,0.9985477328300476,0.23458562791347504,0.9244930148124695,0.9409036636352539,0.0002500000118743628
17,0.0031346078030765057,0.9877431988716125,0.9986304640769958,0.23344042897224426,0.9281085729598999,0.9407024383544922,0.0002500000118743628
