epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.03235890716314316,0.24540531635284424,0.7675490379333496,0.03501160070300102,0.1649392992258072,0.7276288270950317,0.0010000000474974513
2,0.027061827480793,0.3942967653274536,0.8598721623420715,0.04301869124174118,0.17705924808979034,0.7415069341659546,0.0010000000474974513
3,0.02237529121339321,0.5267305970191956,0.9115096926689148,0.05855649709701538,0.17758342623710632,0.7220678925514221,0.0010000000474974513
4,0.019355058670043945,0.6193750500679016,0.9352678656578064,0.06354531645774841,0.18741948902606964,0.7368426322937012,0.0010000000474974513
5,0.017387423664331436,0.6785289645195007,0.9483913779258728,0.0563642717897892,0.17593500018119812,0.7482134699821472,0.0010000000474974513
6,0.015293256379663944,0.740994393825531,0.9607294201850891,0.06241035461425781,0.2146303653717041,0.7600283622741699,0.0010000000474974513
7,0.013750207610428333,0.7909656763076782,0.9694652557373047,0.07758206874132156,0.22491155564785004,0.7674728035926819,0.0010000000474974513
8,0.012126966379582882,0.8315068483352661,0.9766173362731934,0.07187987118959427,0.24824737012386322,0.7929768562316895,0.0010000000474974513
9,0.010892783291637897,0.8626112937927246,0.9816916584968567,0.08988294005393982,0.2328939437866211,0.7851409912109375,0.0010000000474974513
10,0.010118124075233936,0.8804417252540588,0.984387993812561,0.10128499567508698,0.23481297492980957,0.7615535259246826,0.0010000000474974513
11,0.006549782585352659,0.9445340633392334,0.993565022945404,0.11633017659187317,0.2521642744541168,0.7876307964324951,0.0005000000237487257
12,0.0061486996710300446,0.9497762322425842,0.9943248629570007,0.10949070006608963,0.2668473720550537,0.8042835593223572,0.0005000000237487257
13,0.005538590252399445,0.9583886861801147,0.9954155683517456,0.10402082651853561,0.28848832845687866,0.7925286889076233,0.0005000000237487257
14,0.004934854339808226,0.9654501676559448,0.996356189250946,0.15990707278251648,0.2468477487564087,0.7672134637832642,0.0005000000237487257
15,0.004646736662834883,0.9698244333267212,0.9967906475067139,0.13387131690979004,0.2734825611114502,0.7960335612297058,0.0005000000237487257
16,0.0032613330986350775,0.9844764471054077,0.9984022378921509,0.1513851284980774,0.29297396540641785,0.7907263040542603,0.0002500000118743628
17,0.0030982019379734993,0.9856756925582886,0.9985532164573669,0.14821483194828033,0.2856957018375397,0.7893328070640564,0.0002500000118743628
18,0.0027585478965193033,0.9884105920791626,0.9988462924957275,0.15976016223430634,0.32926860451698303,0.7931888103485107,0.0002500000118743628
19,0.002772436011582613,0.9887287020683289,0.9988558888435364,0.1523517221212387,0.2963494658470154,0.7960463166236877,0.0002500000118743628
20,0.0024650951381772757,0.9909569621086121,0.9990934133529663,0.1774866133928299,0.3099777102470398,0.7802215814590454,0.0002500000118743628
21,0.0020250342786312103,0.9939561486244202,0.9993933439254761,0.16689532995224,0.3220059871673584,0.7890580296516418,0.0001250000059371814
22,0.001860533026047051,0.9948880076408386,0.9994888305664062,0.19491256773471832,0.28768017888069153,0.7714876532554626,0.0001250000059371814
