group,window_count,mean_top_feature_ratio,top_1_feature,top_2_feature,top_3_feature,top_4_feature,top_5_feature,top_6_feature,top_7_feature,top_8_feature,top_9_feature,top_10_feature,top_1_value,top_2_value,top_3_value,top_4_value,top_5_value,top_6_value,top_7_value,top_8_value,top_9_value,top_10_value
true_positive,1242,5.856021817833668,active_power_gap,sensor_5_min,sensor_5_avg,sensor_5_avg_cos,sensor_6_avg,sensor_12_avg,sensor_5_max,sensor_0_avg,sensor_10_avg,sensor_14_avg,5.856021817833668,4.548505084295549,4.165528511949809,3.2416886544160977,2.6995345497953105,2.5339297864957895,2.133825772569636,1.6838386911017953,1.3658563932189363,1.346895194999484
false_negative,1261,0.9728979758407695,sensor_50_reset_flag,sensor_51_reset_flag,sensor_45_reset_flag,sensor_48_reset_flag,sensor_33_avg,sensor_32_avg,power_30_std,power_29_std,reactive_power_27_std,wind_speed_3_min,0.9728979758407695,0.969821127070271,0.9260607447531387,0.9031915084904042,0.7305331743458681,0.7137388950601703,0.6292478211691848,0.617701140401102,0.5857559795128348,0.573140321971334
false_positive,2009,1.6353352614695398,sensor_5_min,sensor_5_avg,active_power_gap,reactive_share,sensor_5_avg_cos,sensor_5_max,sensor_42_avg_cos,sensor_1_avg_cos,sensor_18_std,sensor_52_std,1.6353352614695398,1.5767874994651245,1.4578514991723024,1.1692482173619858,1.1562080898219578,1.1222175226051234,1.1166516498064663,1.0580880366526009,1.010694688577923,1.0020345941227777
true_negative,2909,0.9754248623954204,sensor_50_reset_flag,sensor_51_reset_flag,sensor_45_reset_flag,sensor_48_reset_flag,sensor_33_avg,sensor_32_avg,power_30_std,power_29_std,reactive_power_27_std,nose_cone_vs_ambient,0.9754248623954204,0.9695270529760485,0.9380229936575127,0.9099509891302441,0.7404267435135862,0.7187354521724313,0.676509483158429,0.6747937173534506,0.5934828132841056,0.5542519685186262
