model_name,asset_id,threshold,accuracy,precision,recall,f1,pr_auc,roc_auc
lstm_ae,0,0.344,0.625,0.42857142857142855,0.041666666666666664,0.0759493670886076,0.35681346104472084,0.48271437198067624
lstm_ae,10,0.344,0.5266030013642565,0.6666666666666666,0.028409090909090908,0.05449591280653951,0.5709787848998853,0.58785940109759
lstm_ae,11,0.344,0.7810526315789473,0.0,0.0,0.0,0.22485146908067066,0.454022392701638
lstm_ae,13,0.344,0.7055702917771883,0.0,0.0,0.0,0.3087876601185852,0.5617083248662196
lstm_ae,21,0.344,0.5774058577405857,0.25,0.015306122448979591,0.028846153846153848,0.36470803978989574,0.42527862208713274
