epoch,loss,pr_auc,roc_auc,val_loss,val_pr_auc,val_roc_auc,learning_rate
1,0.5887200236320496,0.26952749490737915,0.7483264803886414,0.6442219614982605,0.21273721754550934,0.6476287841796875,0.0010000000474974513
2,0.6290552020072937,0.24677973985671997,0.6950903534889221,0.6206260919570923,0.2387980967760086,0.7480934262275696,0.0010000000474974513
3,0.5952200293540955,0.2653736174106598,0.7451686859130859,0.5522505640983582,0.2583824694156647,0.7583783268928528,0.0010000000474974513
4,0.5658921599388123,0.28075674176216125,0.7719499468803406,0.7365716695785522,0.26505693793296814,0.7822071313858032,0.0010000000474974513
5,0.5332323312759399,0.312766432762146,0.7995665669441223,0.6482723951339722,0.27388203144073486,0.7788938879966736,0.0010000000474974513
6,0.5213214755058289,0.3209196925163269,0.8072836399078369,0.5661444664001465,0.28652000427246094,0.7732074856758118,0.0010000000474974513
7,0.5299668312072754,0.3227919042110443,0.8026471138000488,0.7335277199745178,0.262280136346817,0.7729486227035522,0.0010000000474974513
8,0.5234711170196533,0.329407274723053,0.8051272630691528,0.5809961557388306,0.2609120309352875,0.7655176520347595,0.0010000000474974513
9,0.49846524000167847,0.36189529299736023,0.8253349661827087,0.6292386651039124,0.27649518847465515,0.7688577771186829,0.0005000000237487257
10,0.49542394280433655,0.3845125734806061,0.8283556699752808,0.6184764504432678,0.2893892824649811,0.7865008115768433,0.0005000000237487257
11,0.47575849294662476,0.4051581025123596,0.8412392139434814,0.5439388155937195,0.2848690450191498,0.767271876335144,0.0005000000237487257
12,0.47395560145378113,0.4153297245502472,0.8455630540847778,0.5811806321144104,0.2978028655052185,0.781435489654541,0.0005000000237487257
13,0.4532378315925598,0.4393140375614166,0.8579472899436951,0.5718333125114441,0.28023043274879456,0.7656214833259583,0.0005000000237487257
14,0.43702420592308044,0.4596840441226959,0.8690081238746643,0.6409215331077576,0.27621960639953613,0.7423304915428162,0.0005000000237487257
15,0.4036559760570526,0.5094441175460815,0.8898148536682129,0.5492175817489624,0.2805732488632202,0.7464772462844849,0.0002500000118743628
16,0.39146342873573303,0.534426748752594,0.8980867266654968,0.5633297562599182,0.27533748745918274,0.7469024062156677,0.0002500000118743628
